Id,Score
1432089,4.0
821429,4.0
213202,5.0
1684844,3.0
986770,4.0
403831,5.0
885674,5.0
25023,5.0
1195268,4.0
114981,5.0
771182,5.0
1248923,5.0
581420,3.0
690063,5.0
1264694,5.0
1595733,5.0
1573033,4.0
921175,3.0
1004403,5.0
919328,5.0
995520,5.0
809844,5.0
432007,5.0
298682,2.0
1528165,5.0
737117,5.0
1665167,5.0
1185110,5.0
988720,2.0
1223567,5.0
361793,1.0
733354,5.0
626069,5.0
855585,5.0
68593,5.0
947281,5.0
1012281,3.0
901168,1.0
567915,5.0
370671,4.0
367201,5.0
94840,5.0
871112,5.0
1232218,5.0
1089953,4.0
855258,5.0
319324,3.0
1247619,3.0
1423215,5.0
1517053,4.0
851359,5.0
452260,5.0
335713,1.0
324451,4.0
1570236,4.0
1379482,5.0
848080,5.0
318392,5.0
612466,5.0
1080974,5.0
1351913,5.0
956791,5.0
700677,3.0
1560843,5.0
770472,5.0
1431917,4.0
1636708,3.0
143738,5.0
979095,2.0
269751,5.0
1675611,1.0
1363293,1.0
1124262,3.0
1044442,3.0
402691,5.0
516212,5.0
89981,4.0
469882,5.0
245486,5.0
97589,5.0
959535,5.0
669442,5.0
958306,4.0
1178982,5.0
1469482,3.0
1470034,2.0
1438791,5.0
321998,4.0
1349722,5.0
1635673,5.0
396961,4.0
1588716,2.0
1483960,3.0
479421,5.0
922234,1.0
652963,2.0
1022016,1.0
633390,5.0
613010,3.0
809961,5.0
1289357,5.0
1649804,5.0
277419,3.0
101709,5.0
1261640,5.0
232703,3.0
460903,5.0
1582843,4.0
1190237,5.0
187700,3.0
1683358,5.0
39324,3.0
672825,1.0
1456526,4.0
618540,5.0
1405274,1.0
800300,2.0
751143,5.0
537487,5.0
1429977,5.0
414160,5.0
1670545,3.0
1283371,5.0
74142,5.0
654472,2.0
785824,5.0
27304,1.0
1396880,5.0
1595108,5.0
890411,5.0
306526,5.0
692846,5.0
11586,3.0
842909,5.0
1311584,4.0
1453047,5.0
256764,3.0
1370485,3.0
197780,2.0
1632769,5.0
1459908,1.0
222585,5.0
367700,5.0
345488,5.0
550123,4.0
1127914,4.0
629079,5.0
255439,5.0
1423892,1.0
1231348,5.0
1283736,5.0
712436,4.0
259008,5.0
1127661,5.0
813105,3.0
449627,5.0
1577255,3.0
1217294,5.0
408701,2.0
1145375,2.0
1540917,4.0
1323029,5.0
810506,4.0
1449368,4.0
1476353,3.0
6088,2.0
287013,2.0
56870,4.0
1032401,5.0
586661,4.0
1608011,5.0
111048,5.0
954873,5.0
671785,3.0
1675378,4.0
1606318,5.0
1171628,4.0
883706,4.0
721086,4.0
1221656,4.0
179163,1.0
1487346,5.0
1463581,4.0
1045866,5.0
1061670,4.0
1337331,5.0
746734,4.0
1000166,4.0
747204,3.0
1692291,5.0
749597,5.0
1253763,5.0
1189585,1.0
1174803,2.0
834225,1.0
690348,5.0
226872,5.0
607708,4.0
1662530,5.0
1261763,5.0
1575235,5.0
872586,5.0
881008,4.0
848342,5.0
317749,5.0
1006295,5.0
1051600,5.0
1448621,1.0
516952,4.0
2573,5.0
576760,5.0
1296815,1.0
1522673,3.0
1562906,5.0
553222,2.0
457869,5.0
286049,5.0
1458587,5.0
225023,5.0
96958,4.0
182797,5.0
398905,5.0
540200,5.0
58064,5.0
1542225,5.0
806979,5.0
908607,5.0
1267451,5.0
611489,5.0
664537,5.0
568796,3.0
1163119,5.0
304264,5.0
1179544,5.0
1615766,2.0
1594963,1.0
1024453,5.0
1538019,2.0
1460631,3.0
1104321,4.0
272147,5.0
1063398,5.0
366958,3.0
47145,3.0
1621620,2.0
193943,4.0
930597,4.0
1319993,3.0
582808,1.0
1229631,5.0
1355172,4.0
1024951,4.0
544546,5.0
945039,2.0
814733,5.0
1568343,5.0
557868,4.0
153459,5.0
1561185,1.0
1413477,5.0
1400934,5.0
1306057,5.0
1031880,5.0
1370075,3.0
342204,2.0
1580863,4.0
291373,4.0
809334,3.0
1409813,3.0
884290,5.0
77761,5.0
408684,5.0
897963,4.0
198006,1.0
672732,5.0
768288,4.0
66065,5.0
274504,5.0
521775,5.0
1685602,5.0
236989,3.0
1445077,5.0
806715,4.0
368675,3.0
97250,5.0
1335188,5.0
1609514,5.0
979110,5.0
62230,5.0
1260348,2.0
1205042,5.0
1119410,3.0
1463780,3.0
882670,3.0
969771,5.0
356886,5.0
942509,3.0
1043940,5.0
423059,5.0
1183452,5.0
1075911,3.0
494630,5.0
287010,5.0
1450735,5.0
541732,3.0
43209,1.0
272513,5.0
1005408,5.0
638381,2.0
1025942,5.0
1271189,5.0
873789,1.0
1244502,5.0
1629106,1.0
1153311,5.0
14983,5.0
1259451,5.0
424239,5.0
445136,2.0
1336967,5.0
1616732,1.0
915357,5.0
1381786,5.0
421029,5.0
757578,5.0
653121,5.0
776212,5.0
1142953,3.0
1691543,1.0
342390,3.0
1097607,5.0
391442,5.0
402924,5.0
1017621,1.0
292302,1.0
812274,5.0
186169,2.0
341759,2.0
729138,4.0
1312952,5.0
1511089,5.0
1288965,3.0
1085245,5.0
382517,3.0
212533,5.0
193963,5.0
1266451,5.0
1667731,5.0
977319,4.0
691744,5.0
1023827,2.0
886656,5.0
963012,5.0
683355,3.0
1488460,3.0
1265507,5.0
763947,5.0
70655,5.0
707173,5.0
1381966,4.0
1565895,2.0
866468,5.0
1476706,5.0
1220704,4.0
1640247,5.0
1083463,3.0
1442339,1.0
1022195,3.0
1288604,1.0
1655112,5.0
1639812,5.0
543586,5.0
1003943,5.0
1574151,1.0
348548,5.0
106242,4.0
1614318,5.0
12532,5.0
866646,5.0
1166637,4.0
1093281,2.0
1022337,4.0
1156771,5.0
633593,3.0
871736,3.0
1384034,5.0
236252,5.0
1234644,5.0
491656,5.0
562178,5.0
153212,5.0
1386530,5.0
1404976,5.0
564522,1.0
323122,5.0
1392182,5.0
1683097,5.0
1422538,5.0
205774,4.0
1329093,5.0
472111,4.0
1085533,5.0
1184971,4.0
1442293,5.0
881622,3.0
694309,4.0
353624,2.0
7426,5.0
1598728,5.0
200159,5.0
1178087,3.0
566132,4.0
96079,2.0
754324,5.0
1129358,5.0
960494,4.0
56418,5.0
18426,1.0
603155,4.0
902994,5.0
592074,4.0
638456,5.0
492175,4.0
178151,4.0
391208,5.0
1515854,2.0
249004,5.0
1204239,5.0
345704,4.0
1077542,5.0
786400,5.0
995062,5.0
1052342,5.0
1407133,5.0
760346,4.0
458841,5.0
64700,1.0
112594,5.0
212737,5.0
392866,4.0
1693918,5.0
603872,5.0
198639,5.0
742271,5.0
662371,3.0
1239119,5.0
598055,1.0
781258,5.0
1112035,1.0
893458,5.0
979905,5.0
1059649,3.0
368017,4.0
127825,5.0
1388605,5.0
1640889,2.0
1097013,2.0
147274,5.0
796226,5.0
1381023,5.0
425657,5.0
726942,2.0
826193,1.0
765523,5.0
794737,3.0
1681708,5.0
239993,4.0
724082,5.0
469014,1.0
154447,3.0
1176477,5.0
1645855,3.0
990828,1.0
1565553,3.0
590990,2.0
462804,5.0
874048,5.0
1237396,5.0
766439,4.0
522894,5.0
676425,3.0
1192609,5.0
175897,5.0
1479801,1.0
934315,1.0
1494065,5.0
1621333,4.0
1029508,5.0
1635469,2.0
1387887,4.0
777875,5.0
783021,5.0
283225,5.0
505686,5.0
1450942,4.0
934553,5.0
1345783,5.0
892628,5.0
1618453,1.0
838934,5.0
444199,4.0
128125,1.0
688907,5.0
60392,5.0
1610839,2.0
1615918,5.0
962739,5.0
1130332,5.0
686493,5.0
841720,3.0
616086,5.0
42222,5.0
73023,4.0
310962,5.0
386249,5.0
1330158,3.0
852268,5.0
77888,1.0
1146431,2.0
251102,3.0
1664717,5.0
1177421,1.0
258856,3.0
763734,5.0
678778,1.0
1427146,1.0
1637522,2.0
27458,5.0
276141,5.0
426283,5.0
1075884,5.0
34623,5.0
1168618,5.0
87257,5.0
1355924,1.0
1016025,5.0
1545912,5.0
1495300,5.0
824602,5.0
714975,4.0
1070329,3.0
1569182,4.0
840289,5.0
1661075,4.0
376883,5.0
692299,4.0
1577162,5.0
254324,5.0
69136,1.0
146044,5.0
543847,5.0
184942,5.0
1476608,2.0
1582955,5.0
1151643,5.0
983377,2.0
544822,5.0
1073344,5.0
60734,1.0
1343347,1.0
288528,5.0
1164119,5.0
1297007,5.0
363437,3.0
899299,5.0
1103451,5.0
322429,5.0
295553,2.0
1342689,2.0
1328785,3.0
1536779,1.0
984977,1.0
151757,1.0
462652,4.0
1072398,1.0
981098,5.0
564676,3.0
427678,1.0
816027,1.0
1451542,5.0
1181109,5.0
567754,2.0
710319,5.0
36235,3.0
835643,5.0
1123429,5.0
1607694,5.0
20109,3.0
1255911,3.0
1145456,1.0
529329,4.0
878409,4.0
91093,5.0
789690,5.0
330663,4.0
355812,3.0
491886,5.0
266804,1.0
1062640,5.0
1026101,3.0
1445911,5.0
583478,5.0
1146560,5.0
176990,5.0
633809,5.0
1367199,3.0
1047667,1.0
285126,5.0
1329683,3.0
309344,5.0
1032780,1.0
474404,5.0
1653274,5.0
241157,5.0
870207,3.0
110701,5.0
1533175,1.0
1261405,5.0
2784,5.0
1535091,5.0
727289,5.0
11784,4.0
200048,1.0
896423,3.0
536316,2.0
774771,1.0
2488,5.0
252742,5.0
274073,3.0
1540361,5.0
1624179,4.0
734587,5.0
1004215,5.0
596024,5.0
876872,5.0
629647,5.0
893217,5.0
1571879,5.0
857731,4.0
828931,4.0
1165121,5.0
1143167,1.0
1340724,3.0
976159,4.0
1289391,5.0
1219429,4.0
921838,5.0
1670301,5.0
1670065,5.0
1201267,4.0
186208,5.0
477732,3.0
644077,2.0
1620860,1.0
388531,5.0
977005,1.0
297097,5.0
493365,4.0
130335,5.0
601900,3.0
619556,4.0
127345,5.0
705377,5.0
280443,5.0
1113801,2.0
729435,3.0
725476,4.0
1002543,5.0
1412992,4.0
1605000,1.0
1265069,1.0
511749,5.0
267508,4.0
398313,1.0
1497626,5.0
589165,4.0
1180764,5.0
730484,5.0
469450,1.0
675386,4.0
1074070,5.0
155323,3.0
291327,5.0
856385,1.0
599204,5.0
98685,5.0
322158,5.0
389616,5.0
1338224,3.0
1044766,5.0
644880,3.0
424271,5.0
246166,5.0
733893,4.0
1315236,5.0
514353,3.0
1377112,3.0
1192826,5.0
1515838,5.0
128552,5.0
74241,4.0
1161904,4.0
218738,2.0
1429235,2.0
1364279,2.0
226820,5.0
793611,5.0
889039,4.0
1459552,5.0
28167,5.0
172167,5.0
1299759,4.0
1047747,5.0
1015071,5.0
962766,5.0
7926,5.0
28766,5.0
1470011,5.0
1195259,5.0
195566,5.0
1529194,5.0
1407788,5.0
1666400,3.0
254518,5.0
1526829,4.0
1033982,5.0
1404884,1.0
810085,2.0
1212602,5.0
450766,5.0
1464554,3.0
117625,5.0
1688959,4.0
646521,5.0
1035531,4.0
790782,4.0
216490,5.0
1243311,5.0
371681,4.0
120245,4.0
1207738,4.0
1139127,5.0
1574455,4.0
717313,1.0
23223,5.0
1323847,5.0
255624,4.0
1301405,3.0
1026196,3.0
1238708,5.0
28372,5.0
1696898,5.0
374567,4.0
935741,3.0
398860,1.0
363574,4.0
987317,4.0
405399,5.0
585646,5.0
689800,1.0
1656963,5.0
1185389,5.0
886652,3.0
463742,5.0
1184851,3.0
908197,4.0
1616309,3.0
1015827,3.0
1380081,5.0
1270707,2.0
336648,5.0
357313,5.0
480854,5.0
615440,5.0
598105,5.0
414975,4.0
619000,5.0
1098578,5.0
769324,5.0
1034539,5.0
955230,5.0
57655,5.0
1564353,5.0
853613,5.0
336932,4.0
620867,5.0
1285779,5.0
1237518,5.0
1094693,5.0
258653,5.0
372046,4.0
910645,4.0
268496,1.0
1168802,5.0
41671,1.0
790549,5.0
226508,3.0
154891,5.0
1656651,3.0
506752,4.0
1283234,5.0
282269,3.0
765464,3.0
304128,3.0
1472782,5.0
358910,1.0
636303,5.0
1004745,1.0
336742,5.0
1634092,4.0
579674,3.0
1618285,5.0
1049488,4.0
529227,4.0
1072567,5.0
566256,4.0
1518420,5.0
630873,4.0
113282,5.0
125799,1.0
578277,3.0
1422607,3.0
1523259,5.0
461513,4.0
664786,2.0
25383,5.0
1241988,5.0
1673278,5.0
1172365,5.0
1129530,5.0
802973,3.0
973058,5.0
977966,3.0
1358495,5.0
1314716,2.0
737498,5.0
1016838,5.0
136289,5.0
1371557,5.0
1097307,5.0
720080,5.0
507755,5.0
1273009,5.0
1187606,5.0
1304902,4.0
1678448,5.0
1270075,4.0
1496595,3.0
906015,5.0
709329,4.0
31638,5.0
569119,2.0
1681086,1.0
1321076,5.0
21097,2.0
887437,4.0
1326649,5.0
475252,4.0
492515,5.0
1582817,4.0
291033,5.0
333743,3.0
74216,4.0
147687,5.0
712584,5.0
1521732,5.0
1175494,4.0
1556504,3.0
423740,5.0
1009191,3.0
1390715,4.0
753864,1.0
206109,1.0
1491443,4.0
1429423,4.0
656807,2.0
1564739,5.0
1515751,5.0
916663,5.0
1182652,5.0
621332,5.0
1546871,1.0
47458,4.0
785449,3.0
1491504,5.0
1108236,4.0
24455,4.0
587355,5.0
317688,5.0
826770,4.0
855761,5.0
75885,5.0
1338498,5.0
747170,5.0
1373089,1.0
711302,5.0
1533504,5.0
428413,5.0
1285866,3.0
353586,5.0
1490566,5.0
150004,5.0
1477013,5.0
730649,5.0
1273673,5.0
423089,4.0
399847,5.0
69338,2.0
405430,4.0
1421723,5.0
950431,5.0
912403,3.0
1158171,5.0
10020,5.0
1494322,5.0
118367,1.0
1084833,5.0
6223,4.0
1680533,4.0
806787,4.0
829642,3.0
295433,4.0
207232,1.0
1224810,2.0
899042,2.0
1148779,5.0
1376248,5.0
114218,5.0
879584,5.0
642642,1.0
1232043,5.0
1670096,5.0
967021,2.0
731786,5.0
870466,5.0
2916,5.0
126517,2.0
40508,4.0
15684,4.0
1444978,5.0
1594554,5.0
687846,4.0
901396,1.0
526758,3.0
984517,5.0
601751,5.0
444073,3.0
987959,5.0
363989,5.0
1328497,5.0
1485983,5.0
1139631,5.0
401394,5.0
47286,1.0
1194953,5.0
1152549,5.0
568251,4.0
1114855,4.0
1583548,5.0
1056291,5.0
520563,5.0
1206833,5.0
1140980,3.0
1667221,5.0
243891,5.0
1470688,3.0
1506845,5.0
469870,5.0
1482202,5.0
1078588,1.0
240921,5.0
389501,5.0
1307372,5.0
244920,3.0
1289347,1.0
360445,1.0
646608,5.0
578590,3.0
668844,4.0
1324765,5.0
1321825,5.0
1198147,2.0
505242,5.0
112275,4.0
440544,5.0
1176262,5.0
1416645,5.0
171857,5.0
346675,5.0
554042,5.0
59163,5.0
265486,1.0
1572724,5.0
407279,4.0
570115,5.0
776098,4.0
1628080,5.0
845218,2.0
283602,5.0
126786,3.0
845466,5.0
338550,5.0
857419,3.0
1466283,3.0
1203148,1.0
139346,5.0
110971,4.0
133472,2.0
460739,4.0
817442,5.0
249122,5.0
1437201,4.0
471783,1.0
912447,5.0
291174,4.0
123162,5.0
25982,2.0
227711,4.0
238488,5.0
1033814,5.0
297939,5.0
1132702,5.0
630633,1.0
66302,1.0
1033853,5.0
1416953,5.0
312631,5.0
184900,5.0
22925,5.0
932760,5.0
1620739,1.0
660447,1.0
1179817,1.0
800580,5.0
985968,5.0
762046,5.0
728778,5.0
14177,4.0
852252,5.0
1527462,5.0
595948,3.0
1384351,4.0
320922,5.0
304038,4.0
533429,5.0
1219400,5.0
190593,4.0
1428494,4.0
341580,5.0
1089474,5.0
1129955,3.0
445557,4.0
1379239,2.0
7341,5.0
1316185,4.0
1479238,4.0
1113615,5.0
476779,5.0
143397,3.0
1272800,5.0
616483,4.0
626163,5.0
172595,2.0
413031,5.0
1415113,1.0
1320254,5.0
330423,5.0
719960,5.0
489847,3.0
120559,5.0
1106879,5.0
627676,1.0
78675,5.0
525076,1.0
1431038,2.0
227889,2.0
1408295,5.0
1507923,5.0
903617,5.0
622937,2.0
343449,4.0
312341,5.0
118591,5.0
1645052,5.0
188069,4.0
1569305,5.0
1260444,2.0
223502,2.0
347692,5.0
1422937,4.0
695407,5.0
740761,5.0
1073988,5.0
1540899,5.0
848579,5.0
1189796,3.0
678366,5.0
390146,5.0
950426,2.0
11581,1.0
1480502,1.0
1290946,5.0
712896,5.0
116980,5.0
382860,5.0
1623723,1.0
1648234,4.0
916056,2.0
622024,5.0
1038798,1.0
429876,5.0
181025,5.0
908177,5.0
1314505,5.0
239004,5.0
619884,3.0
54167,5.0
808045,5.0
304851,1.0
1006300,5.0
645109,5.0
495158,5.0
735044,5.0
321777,2.0
1681118,1.0
1541262,5.0
506575,1.0
190145,5.0
103924,2.0
1411321,2.0
814590,5.0
440357,3.0
1242876,5.0
959495,4.0
514775,5.0
1561459,5.0
1273997,5.0
392986,5.0
547853,2.0
770804,4.0
1208047,5.0
611280,5.0
1171367,5.0
1696338,5.0
893835,1.0
606353,5.0
844766,1.0
1181570,3.0
429214,3.0
1445482,3.0
282657,3.0
915674,3.0
518591,3.0
1688810,5.0
1043200,4.0
291118,5.0
1424133,5.0
699934,5.0
1427487,5.0
1468592,5.0
1467257,2.0
176639,2.0
527587,4.0
51145,3.0
1200141,2.0
236367,5.0
1182746,1.0
87089,5.0
1068242,4.0
132019,5.0
977046,1.0
616670,5.0
759238,2.0
562197,3.0
799100,3.0
1438709,4.0
1036790,5.0
1466822,5.0
1030604,5.0
538014,4.0
1694206,1.0
89593,5.0
116147,3.0
884078,5.0
351991,5.0
435821,1.0
522478,5.0
1567725,4.0
75812,3.0
1370960,5.0
1573468,5.0
74329,5.0
1040583,5.0
549176,4.0
188592,5.0
764056,4.0
526076,5.0
924652,2.0
118201,5.0
852345,4.0
569381,5.0
1450541,5.0
1356401,5.0
1572227,5.0
1197051,5.0
967949,4.0
1573426,5.0
432015,5.0
1618434,5.0
750844,4.0
1040558,2.0
843895,3.0
1676090,4.0
477568,3.0
1422869,5.0
896907,2.0
1350350,5.0
1220762,4.0
1348379,5.0
8547,3.0
1059082,4.0
254433,1.0
396314,1.0
544469,2.0
367580,5.0
1251519,4.0
814346,5.0
419165,5.0
916904,4.0
871506,4.0
605843,1.0
616802,5.0
101995,5.0
947222,2.0
1358591,3.0
332838,1.0
905986,5.0
1055006,5.0
1667564,5.0
245832,1.0
374739,5.0
717056,5.0
1409164,1.0
1240171,2.0
467210,1.0
1347730,5.0
80809,5.0
509763,5.0
84835,5.0
650397,4.0
8504,1.0
1413391,5.0
985869,5.0
111229,3.0
105092,4.0
1172202,4.0
1293338,4.0
492109,5.0
384151,5.0
908582,4.0
1207185,3.0
744879,5.0
20775,2.0
1372827,5.0
527869,3.0
929647,5.0
1315063,5.0
243960,2.0
1471725,5.0
1301220,5.0
488491,5.0
986135,5.0
1116993,5.0
1324795,5.0
580115,5.0
1320300,5.0
866430,3.0
1663731,5.0
1389221,3.0
564795,4.0
1643091,4.0
413817,1.0
193551,5.0
1376053,5.0
1236137,5.0
163108,5.0
295631,4.0
723844,5.0
208798,5.0
1475396,5.0
452599,4.0
818712,4.0
955008,4.0
768147,5.0
115510,4.0
828006,4.0
662067,5.0
1462986,5.0
568135,5.0
1329126,3.0
1142188,5.0
1089670,3.0
786872,5.0
1535462,5.0
1520588,5.0
984544,5.0
1513841,5.0
803277,5.0
542435,5.0
1693263,4.0
32159,4.0
1594122,5.0
486652,4.0
1207560,5.0
1634269,5.0
137975,3.0
1668861,5.0
1339294,4.0
1001226,5.0
1079681,5.0
542449,5.0
1362569,5.0
1375168,2.0
1655205,4.0
1006364,3.0
903471,5.0
270514,4.0
829988,5.0
672597,5.0
975132,5.0
977502,5.0
1457161,5.0
550341,3.0
1609719,5.0
346917,5.0
1108583,4.0
1277175,5.0
1042426,5.0
568211,2.0
432914,4.0
1132079,5.0
1345780,4.0
552260,5.0
340363,5.0
125415,5.0
1378152,1.0
432752,4.0
997355,5.0
800434,1.0
1003391,4.0
808997,5.0
499671,5.0
793673,5.0
925054,1.0
586430,2.0
85428,1.0
999301,1.0
1446990,5.0
241051,4.0
1190379,3.0
1660742,5.0
1422117,5.0
70150,1.0
741367,5.0
1103201,4.0
1358673,5.0
1654463,5.0
1509217,5.0
590754,5.0
272769,1.0
424947,5.0
1061909,5.0
791404,4.0
804712,5.0
472029,5.0
1432480,3.0
236573,3.0
1471337,5.0
410946,5.0
555470,5.0
678550,3.0
1182743,3.0
235001,5.0
1685546,4.0
762764,1.0
50613,4.0
881472,5.0
1568736,2.0
547357,2.0
329989,1.0
76410,3.0
895778,5.0
355059,5.0
601128,2.0
561317,4.0
377806,5.0
1520997,5.0
1450796,1.0
1140634,1.0
962865,4.0
1317168,5.0
1040917,5.0
811418,3.0
262423,5.0
638912,5.0
881422,5.0
854672,5.0
337345,5.0
1302496,3.0
290052,4.0
612640,3.0
1478053,4.0
376669,1.0
328777,4.0
555375,5.0
624970,5.0
29967,5.0
440645,4.0
583253,5.0
1066785,2.0
961564,5.0
490890,5.0
940943,5.0
1219680,5.0
657170,3.0
1608896,5.0
451509,5.0
1282181,4.0
1119420,5.0
1160402,5.0
1585583,5.0
1508004,5.0
846801,5.0
1139808,4.0
693167,5.0
1100049,5.0
1436765,1.0
1257289,5.0
590027,5.0
1631218,5.0
574527,5.0
155387,2.0
221967,5.0
18510,3.0
136619,5.0
1058447,5.0
1157916,5.0
901306,5.0
1191469,3.0
387507,5.0
1299818,5.0
1560331,5.0
526122,5.0
453291,5.0
1568449,1.0
1092153,5.0
729023,5.0
412969,5.0
1385763,5.0
1265432,4.0
393866,5.0
549487,5.0
139941,5.0
1135779,5.0
1596755,1.0
1007604,3.0
255689,4.0
655142,4.0
1345040,5.0
1622025,2.0
883193,5.0
447290,5.0
760190,3.0
342223,5.0
1475787,5.0
1234354,5.0
626624,5.0
577329,5.0
1563875,5.0
1596139,5.0
940835,3.0
143050,4.0
1127938,3.0
126401,5.0
255342,5.0
725444,3.0
25823,4.0
1535034,1.0
228526,4.0
1027419,4.0
149717,1.0
1046880,3.0
691529,5.0
30939,1.0
691960,5.0
1021807,5.0
935921,5.0
1436798,5.0
189867,3.0
714772,5.0
203776,3.0
1326051,5.0
1222007,3.0
869617,3.0
569611,5.0
330023,5.0
491367,5.0
144075,1.0
408911,5.0
404806,5.0
1044451,5.0
199451,5.0
1192044,2.0
120129,4.0
1254982,5.0
1657571,5.0
319788,4.0
171156,4.0
1333193,5.0
1636621,5.0
120511,4.0
375010,4.0
1153783,5.0
1411242,5.0
114844,1.0
45740,1.0
32354,5.0
1570008,5.0
173162,4.0
1407129,5.0
1065231,5.0
1255506,5.0
179754,5.0
934534,4.0
120853,5.0
1517320,5.0
1130359,5.0
1506504,3.0
748302,4.0
1513372,2.0
1481830,5.0
723695,3.0
21845,3.0
1072355,5.0
878755,5.0
600554,5.0
1521541,5.0
1038030,5.0
1614852,2.0
1697336,2.0
1171473,5.0
664486,2.0
301772,1.0
912888,5.0
680128,5.0
542530,3.0
827883,5.0
653206,2.0
395087,3.0
557120,5.0
1449390,5.0
623773,2.0
937337,2.0
1112803,5.0
153241,5.0
766470,5.0
53725,4.0
1437085,1.0
286306,5.0
1173937,3.0
506331,4.0
788202,3.0
1052782,5.0
1597173,5.0
1256714,5.0
1418804,5.0
1148660,3.0
1184063,3.0
1211713,5.0
812957,4.0
191248,1.0
1382619,5.0
1274951,5.0
407911,5.0
902588,3.0
1074664,5.0
1328680,3.0
847503,3.0
1358439,5.0
1214780,1.0
498129,5.0
547407,3.0
743166,5.0
934922,5.0
1158111,1.0
1264865,1.0
172781,1.0
1440405,5.0
1384806,5.0
259924,3.0
455005,4.0
221659,5.0
1526805,5.0
112539,5.0
1102727,4.0
598690,5.0
607380,3.0
1163352,5.0
1323705,5.0
1409749,5.0
884969,1.0
1282878,5.0
1565239,5.0
607153,5.0
1155151,5.0
371755,4.0
275118,5.0
1320996,5.0
1416022,5.0
709914,5.0
1306424,5.0
644326,1.0
1092430,5.0
301398,3.0
1129160,5.0
230740,1.0
828024,2.0
487828,4.0
173206,3.0
95406,5.0
1075711,5.0
1337212,5.0
316349,5.0
752,5.0
613312,5.0
1650593,3.0
184246,5.0
729828,5.0
1108036,5.0
275627,1.0
833041,5.0
1019262,5.0
1196333,1.0
695528,3.0
428873,5.0
1570740,5.0
194824,5.0
229507,1.0
330987,5.0
164711,5.0
1681586,5.0
649397,5.0
583595,3.0
1446320,4.0
147048,5.0
911141,5.0
1190698,4.0
878750,5.0
1437121,1.0
140054,3.0
154380,5.0
1686664,2.0
67216,5.0
193172,2.0
1183648,5.0
154113,5.0
1301238,4.0
233635,5.0
1080619,5.0
657394,5.0
35539,4.0
1004425,5.0
661769,5.0
490056,5.0
826800,5.0
286258,5.0
126065,2.0
449783,4.0
126951,1.0
1291399,5.0
1541882,4.0
892589,5.0
49672,5.0
663585,4.0
149307,5.0
1577670,5.0
1120557,5.0
689849,5.0
338946,5.0
79153,5.0
1384400,4.0
728369,5.0
1481134,5.0
1570193,5.0
1580436,4.0
239568,2.0
189490,4.0
609118,5.0
1650814,5.0
540520,4.0
770335,1.0
1630705,5.0
544552,3.0
938916,3.0
936398,5.0
373712,5.0
298973,1.0
1231792,4.0
962268,5.0
1355975,5.0
1180935,2.0
1346788,5.0
1077626,5.0
218096,5.0
345750,2.0
1198624,5.0
317421,3.0
467913,3.0
694662,5.0
1582728,5.0
352176,5.0
1692216,5.0
1177335,5.0
1367641,5.0
279456,3.0
560295,5.0
984100,5.0
921002,5.0
1048202,3.0
577768,5.0
907354,4.0
1111431,2.0
1043295,5.0
69940,5.0
930968,3.0
283149,5.0
1695282,4.0
719801,5.0
1386260,1.0
1112816,2.0
374595,1.0
851663,5.0
1292160,2.0
1202489,5.0
1147048,3.0
152307,5.0
1332398,5.0
324829,4.0
1032473,1.0
977039,5.0
1591442,5.0
759438,5.0
1558715,1.0
294693,5.0
682729,1.0
1143203,3.0
13538,5.0
927381,1.0
332226,5.0
525082,1.0
15549,5.0
1401777,4.0
500358,4.0
552588,2.0
1278902,5.0
379612,5.0
1158051,5.0
332110,4.0
287687,5.0
1544389,1.0
627302,5.0
585989,3.0
1341417,3.0
546650,5.0
1053804,5.0
555457,5.0
644078,5.0
1296684,5.0
711151,5.0
714661,2.0
1099258,5.0
922084,5.0
999606,5.0
1394900,4.0
506250,5.0
1097400,4.0
452062,5.0
1066502,3.0
1150351,1.0
1155319,1.0
853754,4.0
1083198,3.0
903563,5.0
357347,5.0
676227,5.0
1615384,4.0
266124,2.0
1267133,5.0
446213,4.0
262059,5.0
1675697,5.0
1158931,2.0
1077523,5.0
1446294,5.0
1306698,4.0
409167,3.0
1634046,5.0
3393,5.0
364394,4.0
384866,2.0
1046331,5.0
868354,3.0
227939,5.0
1135669,4.0
819376,2.0
93238,5.0
520191,4.0
495807,5.0
487949,5.0
403968,4.0
1356161,5.0
666083,2.0
1664169,4.0
1389043,5.0
737223,5.0
1485662,3.0
138739,5.0
655380,5.0
19874,3.0
1394353,5.0
1151944,5.0
1564655,5.0
370777,5.0
156879,5.0
1367347,5.0
1309106,2.0
727083,5.0
963401,5.0
791842,5.0
67883,5.0
867326,1.0
62635,5.0
396311,4.0
333219,4.0
1278918,5.0
400649,5.0
933726,4.0
145396,5.0
1384884,4.0
1437638,4.0
1068405,1.0
1655490,1.0
478153,5.0
1375114,5.0
119473,5.0
1393421,5.0
1655342,2.0
1151844,4.0
250605,3.0
165697,5.0
1443291,4.0
86327,3.0
237361,3.0
568097,5.0
1154860,5.0
838514,4.0
58718,3.0
1048738,3.0
1225935,5.0
130821,5.0
1248995,5.0
501547,5.0
1453402,5.0
1445395,2.0
1055178,5.0
1365914,5.0
300486,5.0
889369,5.0
1162038,3.0
599527,5.0
752856,5.0
444227,1.0
434213,4.0
307271,5.0
855584,2.0
1642142,5.0
684987,3.0
497373,5.0
